Country Name,Year,Value (USD),Status
84,0.714286,0.048851,0
84,0.734694,0.028743,0
84,0.755102,0.03016,0
84,0.77551,0.037589,0
84,0.795918,0.033675,0
84,0.918367,0.173733,0
84,0.938776,0.167168,0
84,0.959184,0.15148,0
84,0.979592,0.287679,0
84,1.0,0.038782,0
85,0.367347,0.192587,0
85,0.387755,0.278841,0
85,0.408163,0.258375,0
85,0.428571,0.3867,0
85,0.44898,0.514633,0
85,0.469388,0.415615,0
85,0.530612,0.588851,0
85,0.55102,0.464787,0
85,0.571429,0.630894,0
85,0.591837,0.950227,0
86,0.653061,0.000206,0
86,0.673469,4.8e-05,0
86,0.714286,2.6e-05,0
86,0.734694,4.4e-05,0
86,0.755102,2.5e-05,0
87,0.367347,0.000282,0
87,0.387755,0.000469,0
87,0.408163,0.001412,0
87,0.428571,0.001195,0
87,0.44898,0.001828,0
87,0.469388,0.003005,0
87,0.489796,0.004828,0
87,0.510204,0.001821,0
87,0.530612,0.001001,0
87,0.55102,0.000577,0
87,0.571429,0.001488,0
87,0.591837,0.002268,0
87,0.612245,0.004554,0
87,0.632653,0.00569,0
87,0.653061,0.013374,0
87,0.673469,0.007946,0
87,0.693878,0.004567,0
87,0.714286,0.00352,0
87,0.734694,0.002362,0
87,0.755102,0.002016,0
87,0.77551,0.001868,0
87,0.795918,0.001755,0
87,0.816327,0.001685,0
87,0.836735,0.001834,0
87,0.857143,0.00244,0
87,0.877551,0.002252,0
87,0.897959,0.001882,0
87,0.918367,0.002138,0
87,0.938776,0.002544,0
87,0.959184,0.001771,0
87,0.979592,0.001952,0
87,1.0,0.003474,0
88,0.387755,7e-06,0
88,0.408163,2e-06,0
88,0.428571,2.2e-05,0
88,0.44898,1.3e-05,0
88,0.469388,7e-06,0
88,0.489796,1.3e-05,0
88,0.510204,1.1e-05,0
88,0.530612,3e-06,0
88,0.55102,1e-06,0
88,0.571429,2e-06,0
88,0.591837,1.1e-05,0
88,0.612245,3e-06,0
88,0.632653,1e-05,0
88,0.653061,1.2e-05,0
88,0.673469,8e-06,0
88,0.693878,1.4e-05,0
88,0.714286,1.2e-05,0
88,0.734694,7e-06,0
88,0.755102,3.5e-05,0
88,0.77551,1.9e-05,0
88,0.795918,4e-05,0
88,0.877551,3.6e-05,0
88,0.897959,5.7e-05,0
88,0.918367,2.1e-05,0
88,0.938776,1.6e-05,0
88,0.959184,2.1e-05,0
88,0.979592,1.6e-05,0
88,1.0,1.3e-05,0
89,0.0,0.002749,0
89,0.020408,0.003389,0
89,0.040816,0.00454,0
89,0.061224,0.00575,0
89,0.081633,0.0027,0
89,0.102041,0.00274,0
89,0.122449,0.002321,0
89,0.142857,0.002841,0
89,0.163265,0.005473,0
89,0.183673,0.006404,0
89,0.204082,0.011663,0
89,0.22449,0.019397,0
89,0.244898,0.02571,0
89,0.265306,0.017411,0
89,0.285714,0.028213,0
89,0.306122,0.025221,0
89,0.326531,0.024556,0
89,0.346939,0.025703,0
89,0.367347,0.0295,0
89,0.387755,0.04383,0
89,0.408163,0.066834,0
89,0.428571,0.098881,0
89,0.44898,0.143328,0
89,0.469388,0.233677,0
89,0.489796,0.242359,0
89,0.510204,0.375381,0
89,0.530612,0.263137,0
89,0.55102,0.304802,0
89,0.571429,0.311046,0
89,0.591837,0.362752,0
89,0.612245,0.343245,0
89,0.632653,0.519906,0
89,0.653061,0.889688,0
89,0.673469,0.560296,0
89,0.693878,0.312871,0
89,0.714286,0.321711,0
89,0.734694,0.298657,0
89,0.755102,0.240947,0
89,0.77551,0.275075,0
89,0.795918,0.274835,0
90,0.204082,0.000541,0
90,0.22449,0.001242,0
90,0.244898,0.001694,0
90,0.265306,0.000622,0
90,0.285714,0.000545,0
90,0.306122,0.001112,0
90,0.326531,0.001562,0
90,0.346939,0.001745,0
90,0.367347,0.003885,0
90,0.387755,0.004271,0
90,0.408163,0.004833,0
90,0.428571,0.00559,0
90,0.44898,0.005115,0
90,0.469388,0.006792,0
90,0.489796,0.006953,0
90,0.510204,0.005757,0
90,0.530612,0.004912,0
90,0.55102,0.001493,0
90,0.571429,0.002229,0
90,0.591837,0.002938,0
90,0.612245,0.003149,0
90,0.632653,0.003121,0
90,0.653061,0.003434,0
90,0.673469,0.001903,0
90,0.693878,0.001903,0
90,0.714286,0.001106,0
90,0.755102,0.003086,0
90,0.77551,0.005109,0
90,0.795918,0.004996,0
90,0.816327,0.005229,0
90,0.836735,0.006312,0
90,0.857143,0.00685,0
90,0.877551,0.007034,0
90,0.897959,0.007198,0
90,0.918367,0.012813,0
90,0.938776,0.011875,0
90,0.959184,0.008127,0
90,0.979592,0.006998,0
90,1.0,0.007261,0
91,0.367347,1.7e-05,0
91,0.387755,2.6e-05,0
91,0.408163,4.8e-05,0
91,0.428571,0.000182,0
91,0.44898,0.000288,0
91,0.469388,0.000352,0
91,0.489796,6.5e-05,0
91,0.530612,9.8e-05,0
91,0.591837,0.00097,0
91,0.612245,0.001128,0
91,0.632653,0.002076,0
91,0.653061,0.01002,0
91,0.673469,0.009649,0
91,0.693878,0.002593,0
91,0.714286,0.002947,0
91,0.734694,0.002235,0
91,0.755102,0.002362,0
91,0.77551,0.003595,0
91,0.795918,0.002963,0
91,0.816327,0.002358,0
91,0.836735,0.000871,0
91,0.857143,0.001273,0
91,0.877551,0.001493,0
91,0.897959,0.001568,0
91,0.918367,0.001432,0
91,0.938776,0.001035,0
91,0.959184,0.00129,0
91,0.979592,0.000943,0
91,1.0,0.000891,0
92,0.0,0.082241,0
92,0.020408,0.103712,0
92,0.040816,0.099586,0
92,0.061224,0.136214,0
92,0.081633,0.167338,0
92,0.102041,0.252208,0
92,0.122449,0.253636,0
92,0.142857,0.302791,0
92,0.163265,0.476334,0
92,0.183673,0.654355,0
92,0.204082,0.870243,0
93,0.102041,4.8e-05,0
93,0.122449,5.7e-05,0
93,0.142857,5e-05,0
93,0.163265,0.000523,0
93,0.183673,0.001267,0
93,0.204082,0.001228,0
93,0.22449,0.000981,0
93,0.244898,0.005567,0
93,0.265306,0.002779,0
93,0.285714,0.007521,0
93,0.306122,0.008559,0
93,0.326531,0.007278,0
93,0.346939,0.005264,0
93,0.367347,0.009598,0
93,0.387755,0.010493,0
93,0.408163,0.014133,0
93,0.428571,0.02043,0
93,0.44898,0.02643,0
93,0.469388,0.022983,0
93,0.489796,0.028795,0
93,0.510204,0.034835,0
93,0.530612,0.030499,0
93,0.55102,0.021061,0
93,0.571429,0.028218,0
93,0.591837,0.052826,0
93,0.612245,0.081802,0
93,0.632653,0.163245,0
93,0.653061,0.235391,0
93,0.673469,0.156829,0
93,0.693878,0.119874,0
93,0.714286,0.122372,0
93,0.734694,0.106656,0
93,0.755102,0.069034,0
93,0.77551,0.055715,0
93,0.795918,0.059062,0
93,0.816327,0.055408,0
93,0.836735,0.060795,0
93,0.857143,0.068015,0
93,0.877551,0.06878,0
93,0.897959,0.0587,0
94,0.0,0.170892,0
94,0.020408,0.210686,0
94,0.040816,0.207044,0
94,0.061224,0.310803,0
94,0.081633,0.344849,0
94,0.102041,0.453565,0
94,0.122449,0.499846,0
94,0.142857,0.451904,0
94,0.163265,0.779498,0
94,0.183673,0.988982,0
95,0.367347,0.000108,0
95,0.387755,0.000176,0
95,0.408163,0.000156,0
95,0.428571,0.00038,0
95,0.44898,0.002151,0
95,0.469388,0.001121,0
95,0.489796,0.00028,0
95,0.510204,0.000317,0
95,0.530612,0.000201,0
95,0.591837,0.001138,0
95,0.612245,0.002109,0
95,0.632653,0.001684,0
95,0.653061,0.003988,0
95,0.673469,0.005079,0
95,0.693878,0.003367,0
95,0.714286,0.00191,0
95,0.734694,0.001471,0
95,0.755102,0.001537,0
95,0.77551,0.00331,0
95,0.795918,0.00335,0
95,0.816327,0.002055,0
95,0.836735,0.001419,0
95,0.857143,0.001377,0
95,0.877551,0.001106,0
95,0.897959,0.000992,0
95,0.918367,0.000601,0
95,0.938776,0.000967,0
95,0.959184,0.001336,0
95,0.979592,0.000487,0
96,0.469388,0.001293,0
96,0.489796,0.004839,0
96,0.510204,0.007117,0
96,0.530612,0.0028,0
96,0.55102,0.00287,0
96,0.571429,0.00513,0
96,0.591837,0.007569,0
97,0.428571,0.003209,0
97,0.44898,0.006097,0
97,0.469388,0.005189,0
97,0.489796,0.012019,0
97,0.510204,0.017892,0
97,0.530612,0.007187,0
97,0.591837,0.080973,0
97,0.612245,0.080479,0
97,0.632653,0.072049,0
97,0.653061,0.05762,0
97,0.673469,0.024403,0
97,0.693878,0.010154,0
97,0.714286,0.006726,0
97,0.734694,0.005563,0
97,0.755102,0.006912,0
97,0.77551,0.000325,0
97,0.795918,0.000311,0
97,0.918367,0.011135,0
97,0.938776,0.01204,0
97,0.959184,0.004397,0
97,0.979592,0.005068,0
97,1.0,0.011446,0
98,0.367347,3.6e-05,0
98,0.387755,4.1e-05,0
98,0.408163,5e-06,0
98,0.428571,1.3e-05,0
98,0.44898,3.2e-05,0
98,0.469388,6.1e-05,0
98,0.489796,3.3e-05,0
98,0.510204,0.000105,0
98,0.530612,2.6e-05,0
98,0.55102,3.4e-05,0
98,0.571429,3.1e-05,0
98,0.591837,0.000104,0
98,0.612245,9e-05,0
98,0.632653,0.000146,0
98,0.653061,0.000209,0
98,0.673469,0.000168,0
98,0.693878,1.9e-05,0
98,0.714286,3.9e-05,0
98,0.734694,0.000187,0
98,0.755102,0.000413,0
98,0.77551,0.00011,0
98,0.795918,0.000143,0
